FIPS,Area.Name,TotalPop,PovertyRate,BlackPovertyRate,BlackPop,per_ba,Per_Black,pop.density,tot.protests,tot.attend,deaths,deaths_black,deaths_pc,deaths_black_pc,blackmayor,mayorrep,dem_share,crime
667112,San Jacinto,45067,19.1,33.3,2934,11.59915834,6.51030687642843,1805.42424485218,0,0,1,0,0.221891849912353,0,0,1,51.16141,0
668000,San Jose,976164,11.8,19.5,30599,38.26557968,3.13461672423896,5542.638784004,1,0,5,0,0.0512209014059113,0,0,0,70.33729,0
668028,San Juan Capistrano,35384,14.6,88.1,126,34.71602053,0.356093149446077,2494.99365392751,0,0,0,0,0,0,0,1,42.50189,0
668084,San Leandro,86696,11,13.8,9653,27.7567594,11.1343083879302,6545.07020987468,0,0,1,1,0.11534557534373,0.11534557534373,0,0,76.91023,0
668154,San Luis Obispo,44498,32.9,37.7,1240,49.99559627,2.78664209627399,3482.66416216639,0,0,0,0,0,0,0,0,68.58016,0
668196,San Marcos,86875,15.9,16.8,2015,29.41364435,2.31942446043165,3566.29720853859,0,0,1,0,0.115107913669065,0,0,1,49.16655,0
668252,San Mateo,99596,7.4,11.5,2062,45.63518549,2.0703642716575,8209.36366633696,1,70,0,0,0,0,0,0,73.4762,0
668364,San Rafael,57044,13.9,29.3,1685,45.16563296,2.95386017810813,3472.15290035912,0,0,0,0,0,0,0,0,79.33632,0
668378,San Ramon,73706,3.6,14.4,1707,65.02724255,2.31595799527854,4281.74741489485,0,0,0,0,0,0,0,1,62.91318,0
669000,Santa Ana,324367,22.1,14.9,3793,11.77110943,1.16935446577488,11900.3191840628,0,0,6,0,0.184975660286034,0,0,0,66.96103,0
669070,Santa Barbara,88960,15.1,21.3,1145,43.2317365,1.28709532374101,4608.61006061234,0,0,1,0,0.112410071942446,0,0,0,76.57325,0
669084,Santa Clara,115858,9,17.3,4043,54.01605418,3.48961659963058,6286.03982420921,0,0,1,0,0.0863125550242538,0,0,0,72.29755,0
669088,Santa Clarita,176822,9.3,12.4,4357,32.05035815,2.46405990204839,3294.12422221394,0,0,1,0,0.0565540487043467,0,0,1,48.80462,0
669112,Santa Cruz,53992,24.3,32,977,49.91414022,1.80952733738332,4219.44357611754,0,0,1,0,0.185212624092458,0,0,0,88.42003,0
669196,Santa Maria,100114,21.3,21.3,1865,12.97958618,1.86287632099407,4439.25150762682,0,0,1,0,0.0998861298120143,0,0,0,51.20619,0
670000,Santa Monica,90671,11.3,13.2,3478,65.51499993,3.83584608088584,10776.2063227953,0,0,1,0,0.110288846488955,0,0,0,80.30787,0
670098,Santa Rosa,168313,13.3,22.2,3600,30.61294343,2.13887222020878,4084.07745316898,0,0,3,0,0.178239351684065,0,0,0,76.21043,0
670224,Santee,54203,7.3,17.2,751,24.98382423,1.38553216611627,3343.59385602369,0,0,0,0,0,0,0,0,40.08574,0
670280,Saratoga,30443,3.6,0.8,120,77.92041665,0.394179285878527,2458.64965272169,0,0,1,0,0.328482738232106,0,0,0,62.67157,0
670742,Seaside,32481,18.8,25.2,2860,22.86687759,8.80514762476525,3516.4014290354,0,0,0,0,0,0,0,0,76.94166,0
672016,Simi Valley,125017,6.6,4.2,1554,32.27321238,1.2430309477911,3026.97271252512,0,0,1,0,0.0799891214794788,0,0,1,47.56089,0
673080,South Gate,95335,21,22.5,883,6.956995675,0.9262075837835,13006.139154161,0,0,1,0,0.104893271096659,0,0,0,80.74064,0
673262,South San Francisco,65289,7.2,7.2,1507,30.70723613,2.3081989309072,7146.34413309983,0,0,0,0,0,0,0,0,76.30804,0
673962,Stanton,38242,21.8,3.1,972,17.53363965,2.54170806966163,12136.4646144081,0,0,0,0,0,0,0,1,55.13879,0
675000,Stockton,291569,25.8,37.6,34161,17.44528438,11.716266132545,5089.35241752487,0,0,7,1,0.240080392634334,0.0342971989477619,0,0,65.96173,1
677000,Sunnyvale,145200,7.9,17.5,2860,59.41372782,1.96969696969697,6606.90722118578,0,0,3,0,0.206611570247934,0,0,0,73.06262,0
678120,Temecula,104640,8.2,12.6,3511,30.89200241,3.35531345565749,3453.46534653465,0,0,1,0,0.095565749235474,0,0,1,42.23894,0
678148,Temple City,35421,10.8,16.7,186,38.05302699,0.525112221563479,8895.27875439478,0,0,0,0,0,0,0,0,56.30805,0
678582,Thousand Oaks,126380,7,21.7,1417,48.74167326,1.12122171229625,2299.44869998726,0,0,0,0,0,0,0,1,51.38188,0
680000,Torrance,146141,6.9,7.7,3962,45.52466316,2.71108039496103,7134.74588683298,0,0,1,0,0.0684270670106267,0,0,1,53.19698,0
680238,Tracy,83921,9.7,10.2,5407,22.11095374,6.44296421634633,3813.72415360145,0,0,0,0,0,0,0,1,61.95612,0
680644,Tulare,60055,21.6,34.8,2007,10.77367408,3.34193655815502,3088.77230880008,0,0,1,0,0.166514028806927,0,0,1,44.16667,0
680812,Turlock,69070,17.1,50.4,1558,23.09012876,2.25568264079919,4087.22409610036,0,0,1,0,0.144780657304184,0,0,0,49.69409,0
680854,Tustin,77468,13.4,19.9,1938,38.6650751,2.5016781122528,6996.11668021313,0,0,2,0,0.258171115815563,0,1,1,52.80316,0
681204,Union City,71444,8.4,14.9,4050,35,5.66877554448239,3665.86279439684,0,0,3,1,0.419909299591288,0.139969766530429,0,0,77.39285,0
681344,Upland,74462,14.8,21.5,4147,29.93816006,5.56928366146491,4748.54919966839,0,0,0,0,0,0,0,1,49.87279,0
681554,Vacaville,85690,9.6,10,5497,24.36140789,6.41498424553624,3028.12919640964,0,0,2,2,0.233399463181235,0.233399463181235,0,0,54.82747,0
681666,Vallejo,116914,18.3,29.4,24910,23.55694033,21.3062593017089,3811.87440905089,0,0,3,0,0.256598867543665,0,1,0,76.17845,0
682590,Victorville,114020,26.3,40.7,18266,11.02615566,16.0199964918435,1558.13985268595,0,0,1,0,0.0877039115944571,0,0,1,56.17127,0
682954,Visalia,125658,20.5,33.5,3310,22.01646362,2.63413391905012,3472.84636431473,0,0,3,0,0.238743255503032,0,0,1,40.56946,0
682996,Vista,94267,16.6,11.4,2499,18.81284149,2.65098072496208,5031.33005977797,0,0,1,0,0.106081661663148,0,0,1,49.97786,0
683346,Walnut Creek,65098,6,9.8,1077,62.53503767,1.65442870748717,3294.26648448965,0,0,0,0,0,0,0,0,66.52162,0
683668,Watsonville,51568,20.6,14.6,130,10.51607618,0.252094322060192,7605.89970501475,0,0,0,0,0,0,0,0,81.76481,0
684200,West Covina,106925,10.8,13.6,5497,26.61194776,5.14098667290157,6655.35914353293,0,0,1,0,0.0935234977788169,0,0,0,63.73914,0
684410,West Hollywood,35049,15.1,20.2,1133,59.90970942,3.23261719307256,18573.9268680445,0,0,1,0,0.285314844931382,0,0,0,83.81662,0
684550,Westminster,90774,17.8,17.8,691,21.45123045,0.761231189547668,9034.93580173186,0,0,0,0,0,0,0,1,43.09914,0
684816,West Sacramento,49624,20.8,26.6,2222,25.00783257,4.47767209414799,2316.71335200747,0,0,0,0,0,0,0,0,63.1798,0
685292,Whittier,84670,13,16.4,979,24.33315685,1.15625369079957,5798.91788233683,0,0,2,0,0.236211172788473,0,0,1,57.67927,0
685446,Wildomar,33402,13.7,5.1,1986,15.60956901,5.94575175139213,1410.08105369808,0,0,0,0,0,0,0,1,40.56397,0
686328,Woodland,55491,14.6,48.1,673,23.68090452,1.21280928438846,3628.28560219694,0,0,1,0,0.180209403326666,0,0,1,58.08315,0
686832,Yorba Linda,66169,3,0,692,49.54159288,1.04580694887334,3414.11691863165,0,0,0,0,0,0,0,1,34.43222,0
686972,Yuba City,64310,18,21.3,1641,19.06476607,2.55170269009485,4339.11342014709,0,0,3,0,0.466490436946043,0,0,1,45.34326,0
687042,Yucaipa,51845,16.4,24,655,19.75377893,1.26338123252001,1860.17724516523,0,0,1,0,0.192882630919086,0,0,1,38.08126,0
803455,Arvada,109090,8.4,15.8,798,36.52258506,0.731506095884132,3106.29573735015,0,0,2,1,0.183334861123843,0.0916674305619214,0,1,54.29306,0
804000,Aurora,336686,16.2,22.6,53961,27.12337578,16.0270994338939,2180.67942614722,2,240,3,0,0.0891037940395502,0,0,1,61.88485,0
807850,Boulder,93365,23.2,40.9,860,72.28431251,0.921116049911637,3801.19697093071,2,550,1,0,0.107106517431586,0,0,0,85.28895,0
808675,Brighton,33315,9,4.7,359,19.61670225,1.07759267597178,1731.09898674981,0,0,0,0,0,0,0,0,51.04189,0
809280,Broomfield,58659,6.3,27.8,590,49.77949986,1.00581325968735,1775.66217647949,0,0,0,0,0,0,0,1,55.89628,0
812415,Castle Rock,51344,6,10,472,46.90177264,0.91928949828607,1531.05710451767,0,0,0,0,0,0,0,1,40.14052,0
812815,Centennial,103232,5.2,16.9,2201,54.28177767,2.13209082455053,3649.06327324143,0,0,0,0,0,0,0,1,50.12406,0
816000,Colorado Springs,426061,13.9,25,26338,36.53925284,6.18174392868627,2190.90544459757,0,0,0,0,0,0,0,1,42.93695,0
816495,Commerce City,48507,16,6.4,1580,20.70952198,3.25726183849754,1420.86762939746,0,0,0,0,0,0,0,1,63.82707,0
820000,Denver,621206,18.3,31.8,59916,44.20747466,9.64510967376362,4051.85436424593,10,2880,9,0,0.144879476373377,0,1,0,76.6066,0
824785,Englewood,31083,15.4,27.6,573,33.19696084,1.8434514043046,4754.20617925971,0,0,0,0,0,0,0,1,64.35624,0
827425,Fort Collins,141998,18.4,27.2,1874,52.19429308,1.31973689770278,2720.78942326116,0,0,0,0,0,0,0,1,62.63657,0
831660,Grand Junction,56780,18.2,52.8,369,30.02247785,0.649876717153927,1493.42451341399,0,0,1,0,0.17611835153223,0,0,1,39.14089,0
832155,Greeley,89856,21.1,53.8,2052,25.84453257,2.28365384615385,1945.06136762127,0,0,2,0,0.222578347578348,0,0,1,50.52746,0
843000,Lakewood,143068,12.6,15.3,2354,36.37552509,1.64537143176671,3340.36890030353,0,0,0,0,0,0,0,0,59.18821,0
845255,Littleton,43199,9.8,24.1,456,45.01113002,1.05557999027755,3326.32632632633,0,0,0,0,0,0,0,1,51.84738,0
845970,Longmont,87869,15,30.2,1041,37.16903567,1.18471815998816,3351.34825889622,0,0,1,0,0.113805779057461,0,0,0,60.0823,0
846465,Loveland,69532,9.7,8.1,211,34.16242384,0.303457400908934,2320.75030873469,0,0,0,0,0,0,0,0,47.50594,0
854330,Northglenn,36893,13.6,31.2,584,18.13271605,1.58295611633643,5009.23285811269,0,0,0,0,0,0,0,0,60.4718,0
857630,Parker,47405,4.2,7.8,606,51.64237998,1.27834616601624,2403.66088631985,0,0,0,0,0,0,0,1,42.52618,0
862000,Pueblo,103267,23.9,34.3,2206,20.09971136,2.13621001868942,2181.38994507816,0,0,3,0,0.290509068724762,0,0,0,66.31648,0
877290,Thornton,123612,9.2,12.4,2168,26.6834709,1.7538750283144,3560.86881373509,0,0,3,0,0.242694883991845,0,0,1,59.10277,0
883835,Westminster,108547,10.6,26,1853,34.6860141,1.70709462260588,3435.90149404913,0,0,0,0,0,0,0,1,58.15472,0
884440,Wheat Ridge,30164,14.2,56.1,57,34.29091555,0.188966980506564,3247.28173107977,0,0,0,0,0,0,0,0,61.41971,0
908000,Bridgeport,142212,23.6,23,51857,16.5445733,36.4645740162574,8902.71691498685,0,0,2,2,0.140635108148398,0.140635108148398,0,0,90.01369,1
908420,Bristol,59803,9.6,18.4,1879,23.96354497,3.14198284367005,2264.15022905388,0,0,0,0,0,0,0,1,71.19193,0
918430,Danbury,79427,11.1,11.1,5424,31.04090901,6.82891208279301,1894.63766041696,0,0,0,0,0,0,0,1,61.65476,0
937000,Hartford,117804,34.4,31,46788,15.25359945,39.7168177651014,6778.13578826237,4,57,1,0,0.084886761060745,0,0,0,94.27623,1
946450,Meriden,59674,14.9,22.2,6206,18.98752161,10.3998391259175,2506.99491660715,0,0,1,0,0.167577169286456,0,0,1,72.64392,0
947290,Middletown,43324,12.5,25.5,5881,36.48506487,13.5744621918567,1056.8633669163,0,0,0,0,0,0,0,0,77.42746,0
947515,Milford city (balance),51171,5.7,34.1,988,39.82159499,1.9307811064861,2336.36197607524,0,0,0,0,0,0,0,0,56.62766,0
949880,Naugatuck,31384,9.7,15.3,1666,24.659432,5.30843742034158,1925.51690287748,0,0,0,0,0,0,0,0,64.42599,0
950370,New Britain,70071,23.5,20.8,7501,18.62378134,10.7048565026901,5230.74051955808,0,0,1,0,0.142712391716973,0,0,1,82.86912,0
952000,New Haven,121638,26.4,28.1,44564,33.98902162,36.6365773853566,6507.14171080083,6,1355,0,0,0,0,1,0,94.13238,1
955990,Norwalk,86601,8.1,17.5,13257,41.34175217,15.3081373194305,3784.84331978497,0,0,1,0,0.115472107712382,0,0,0,62.18827,0
956200,Norwich,39976,15.1,24.6,4545,20.11970366,11.3693215929558,1424.50914014895,0,0,1,0,0.250150090054032,0,0,0,74.07538,0
968100,Shelton,39929,5,6.6,381,38.14619233,0.954193693806507,1303.76150982825,0,0,0,0,0,0,0,1,47.06568,0
973000,Stamford,124235,9.9,20.3,16902,46.00324761,13.6048617539341,3300.78643923694,1,200,0,0,0,0,0,0,64.82866,0
976500,Torrington,34897,11.1,11.7,996,21.18435928,2.85411353411468,877.823615233687,0,0,0,0,0,0,0,1,58.62402,0
980000,Waterbury,108031,24.2,27.6,21388,16.13399468,19.7980209384343,3788.70028757803,0,0,0,0,0,0,0,0,78.62851,0
982800,West Haven,52395,13.2,18.4,11890,21.17489015,22.6930050577345,4875.31404112776,0,0,0,0,0,0,0,0,85.21664,0
